0.337550,0.169052,0.175089,0.295590,0.217310,0.211475,0.463662,0.216278,0.162663,65586.400000,638265579258.965210,0.000000,80124013.125000,78402.500000,198171.500000,39690.105195,36918.072437,24615.250000,16997.500000,20146.500000,64938.500000,638261532624.598750,0.000000,121833929.000000,65281.000000,147873.500000,42328.556421,40189.141998,32132.500000,15875.750000,15047.250000,65601.000000,638265661725.212770,0.000000,195092930.500000,58502.000000,106337.500000,42775.641071,40901.683770,46878.500000,14931.500000,3718.250000,0.000000
0.246292,0.297186,0.323921,0.119991,0.090367,0.102615,0.640198,0.169070,0.071097,63988.700000,638255610658.244630,0.000000,70473764.625000,77604.500000,201446.500000,40016.813853,37336.790061,21110.500000,15060.000000,22662.000000,67907.500000,638280063108.449580,0.000000,118349534.875000,60703.500000,124896.500000,42872.793615,40998.316891,31991.500000,17150.750000,14886.750000,65528.200000,638265208082.299560,0.000000,161144516.875000,63746.000000,124138.000000,41534.053373,39383.050116,43069.000000,16630.500000,5823.500000,1.000000
0.288812,0.241333,0.225430,0.189176,0.143958,0.150861,0.573052,0.306491,0.132938,67332.900000,638276480052.308350,0.000000,105936032.125000,69388.500000,170841.000000,41770.492478,39482.220107,29337.250000,14474.500000,16628.000000,64626.700000,638259584740.275020,0.000000,149270152.625000,60521.500000,126459.500000,43107.637157,41230.139511,38002.750000,14537.500000,10907.000000,65508.000000,638265081444.578490,0.000000,188953358.625000,62931.500000,125166.000000,41946.879960,39868.983058,46076.000000,15142.750000,4301.750000,2.000000
0.127983,0.166599,0.247937,0.311356,0.237812,0.254013,0.600446,0.276047,0.237488,66166.200000,638269199028.929810,0.000000,88031575.000000,74127.500000,181102.000000,40612.315936,38023.821726,25224.000000,15487.250000,20093.500000,63322.700000,638251446982.767330,0.000000,118481053.500000,65245.000000,146718.000000,42307.060606,40165.925547,31794.500000,17901.250000,13601.500000,65490.600000,638264973228.404170,0.000000,168294402.375000,63770.000000,127761.000000,41710.265179,39593.480834,44154.500000,16102.500000,5267.500000,3.000000
0.149247,0.116191,0.178199,0.453796,0.278316,0.178317,0.577639,0.276198,0.128980,63488.300000,638252484583.650150,0.000000,97658640.875000,72184.000000,173350.500000,40925.927579,38417.224006,24736.750000,16057.250000,20411.000000,66214.100000,638269495385.130370,0.000000,114585054.250000,65420.000000,142640.500000,41925.593994,39750.247296,29493.750000,16245.750000,17024.250000,65553.900000,638265368250.771240,0.000000,188369691.250000,59976.500000,112383.500000,42524.675893,40565.558783,44106.250000,16392.250000,5018.250000,4.000000
0.446845,0.189274,0.139126,0.267009,0.199818,0.170151,0.415063,0.219615,0.161886,62756.700000,638247916702.011230,0.000000,86143805.125000,73067.000000,175079.500000,40519.608802,37992.063155,25828.750000,17775.750000,19082.000000,65348.000000,638264088458.968990,0.000000,110221331.875000,64881.000000,140042.500000,41991.156412,39883.431056,31798.000000,16816.750000,14520.500000,65535.600000,638265254374.255490,0.000000,157771455.875000,64547.000000,127589.000000,41376.071230,39205.504946,42792.750000,16438.500000,6290.500000,5.000000
0.160576,0.094545,0.159555,0.467446,0.290779,0.188969,0.439602,0.279201,0.151271,64160.600000,638256677653.657470,0.000000,93373953.625000,68395.500000,149181.500000,41077.445887,38738.277811,27854.500000,18507.250000,17462.500000,65699.500000,638266283219.197880,0.000000,95067260.375000,68414.000000,150744.500000,41069.501813,38757.232177,29072.250000,17189.250000,16687.500000,65519.800000,638265155297.619380,0.000000,157969016.125000,64233.000000,122144.000000,41161.080655,38977.306904,43760.250000,17429.500000,4338.500000,6.000000
0.246551,0.196760,0.203725,0.258321,0.106251,0.121613,0.491195,0.259005,0.122297,66242.900000,638269675429.255980,0.000000,105308484.250000,64054.000000,138067.000000,42224.165152,40107.186953,29261.000000,16057.500000,17117.000000,69080.100000,638287386906.228150,0.000000,80327943.250000,77567.000000,200899.000000,40109.090296,37431.562070,23612.250000,15390.500000,21319.500000,65656.200000,638266006419.466800,0.000000,205614229.750000,57821.500000,105176.500000,43020.409821,41175.838504,46220.750000,15134.000000,4165.500000,7.000000
0.341297,0.237346,0.193523,0.199335,0.153305,0.158275,0.458912,0.269709,0.153542,64676.900000,638259902545.710210,0.000000,84043229.500000,69408.500000,157471.500000,40911.405276,38549.652389,26283.250000,16371.250000,19315.000000,66502.100000,638271291528.227660,0.000000,101115780.000000,66366.000000,140634.000000,41348.638041,39129.182614,30393.750000,18574.000000,14620.500000,65416.600000,638264511549.162110,0.000000,152266336.625000,66721.000000,133300.000000,40794.139187,38481.514873,42230.500000,17632.000000,5649.750000,8.000000
0.400059,0.304027,0.189570,0.158887,0.134010,0.156490,0.440391,0.225447,0.170893,63770.700000,638254246681.934080,0.000000,75614654.500000,75493.500000,179241.000000,39724.439547,37044.895751,22790.000000,17701.500000,22232.250000,62440.300000,638245940644.538090,0.000000,101845301.125000,64584.500000,135151.000000,41797.296131,39701.242788,29472.500000,16931.750000,17199.000000,65528.400000,638265209590.604130,0.000000,146681574.875000,65333.500000,127430.000000,40993.261409,38767.768683,41299.750000,17933.000000,6268.500000,9.000000
0.392151,0.214732,0.028099,0.290919,0.194917,0.205287,0.308822,0.281814,0.287552,63508.600000,638252614060.633670,0.000000,66330685.250000,86867.000000,245902.000000,38873.749351,35817.114787,20563.000000,15177.500000,22687.250000,64928.200000,638261466298.593750,0.000000,148491542.250000,54932.000000,104806.000000,44248.675595,42660.248511,37148.750000,15650.000000,11433.500000,65537.400000,638265264506.258420,0.000000,225984551.000000,54574.500000,94689.000000,43745.115476,42119.643268,49206.000000,13155.250000,3172.750000,10.000000
0.139922,0.145930,0.225399,0.202769,0.144011,0.103788,0.450472,0.245132,0.266338,63414.400000,638252023816.970830,0.000000,130889467.000000,77737.000000,203962.000000,40564.787725,37732.096003,24423.250000,15743.500000,20112.250000,63844.000000,638254697386.419560,0.000000,229301675.000000,52823.500000,100400.000000,45108.006854,43506.592206,40382.750000,16015.500000,8839.250000,65555.500000,638265377615.229370,0.000000,260256848.125000,56945.500000,105710.000000,43647.405952,41765.774418,47753.750000,14264.250000,3504.500000,11.000000
0.171038,0.249931,0.348570,0.186873,0.211457,0.242535,0.501943,0.268653,0.186124,74852.000000,638323414141.794680,0.000000,79403046.125000,72444.000000,180290.500000,41135.706088,38627.709495,23384.250000,15380.250000,18955.500000,64453.900000,638258506145.080810,0.000000,194418327.500000,55375.000000,114217.000000,44613.655420,42964.543905,38757.250000,13877.250000,11172.000000,65662.100000,638266042677.287350,0.000000,260597037.375000,54509.500000,96719.500000,44075.388393,42371.380175,49448.750000,13371.500000,2711.750000,12.000000
0.309715,0.263397,0.152590,0.445602,0.209283,0.205867,0.471555,0.250319,0.128417,76730.500000,638335145074.340940,0.000000,99018300.500000,66894.000000,171247.000000,43238.522195,41017.855427,21073.750000,11373.250000,18115.000000,62716.400000,638247660562.531860,0.000000,194122743.250000,45534.000000,78926.500000,46962.127110,45836.738612,39250.500000,15518.250000,9674.000000,65522.500000,638265170951.763670,0.000000,327838856.250000,48436.500000,81829.500000,45876.800893,44532.858607,53954.500000,9290.500000,2283.250000,13.000000
0.286915,0.242657,0.239091,0.244350,0.210491,0.221119,0.483306,0.196711,0.102730,65570.000000,638265476440.174560,0.000000,84473691.750000,71663.000000,166600.000000,40587.444688,38139.077064,25543.250000,16964.250000,19818.250000,67613.000000,638278228155.297490,0.000000,86328808.375000,70775.000000,160375.500000,40747.258613,38293.823016,25587.250000,17032.000000,19149.250000,65549.800000,638265342852.513550,0.000000,156731559.125000,62971.000000,118154.000000,41484.590476,39360.316077,42487.750000,17731.250000,5307.500000,14.000000
0.580012,0.284788,0.235134,0.174599,0.215615,0.270417,0.510386,0.181040,0.159701,67657.500000,638278506298.457030,0.000000,82605549.375000,81301.000000,212597.000000,39369.144012,36420.622018,25551.500000,15896.250000,19522.500000,65794.000000,638266871838.887940,0.000000,149498293.625000,63334.500000,138808.500000,42664.216423,40611.601055,35318.500000,14318.500000,12831.750000,65541.000000,638265286710.724120,0.000000,239354171.000000,55160.500000,95672.000000,43571.130655,41891.365124,50939.500000,12168.500000,2422.750000,15.000000
0.080632,0.026437,0.059995,0.869116,0.131628,0.135000,0.434625,0.175900,0.085550,64554.600000,638259141322.838380,0.000000,76585210.250000,84251.500000,239389.000000,39452.314836,36523.240115,23214.500000,15361.500000,20706.750000,66227.000000,638269576795.257570,0.000000,138514875.125000,59437.500000,133088.500000,43957.462744,42160.905324,34284.500000,12981.250000,12777.250000,65502.800000,638265048328.094730,0.000000,238530170.375000,52561.500000,89271.500000,44324.665476,42804.061038,51064.000000,11846.750000,2623.250000,16.000000
0.318926,0.267829,0.201306,0.354236,0.215656,0.147329,0.636940,0.203410,0.182858,69333.400000,638288976222.279420,0.000000,67391961.000000,81974.500000,237803.000000,40213.255754,37394.546312,16918.500000,11525.000000,22836.500000,66441.400000,638270909767.282230,0.000000,188440168.625000,47410.500000,85477.500000,46407.118669,45193.704262,41728.000000,14414.500000,8307.750000,65480.100000,638264906481.454220,0.000000,260959951.750000,50437.000000,84029.000000,45012.358631,43589.014193,52421.000000,10966.500000,2144.500000,17.000000
0.517791,0.324064,0.250983,0.148449,0.096896,0.101357,0.544507,0.264290,0.214328,67331.200000,638276469818.528080,0.000000,85296699.000000,71841.000000,169302.500000,40682.835732,38167.566834,25569.000000,16931.750000,18631.750000,65255.800000,638263513950.993650,0.000000,113883943.125000,73392.000000,179580.500000,40730.377318,38215.829953,28870.500000,16481.750000,17409.750000,65459.300000,638264778017.778690,0.000000,179944457.875000,63032.500000,123215.000000,41864.627778,39728.683336,43003.750000,16633.500000,5893.000000,18.000000
0.428388,0.208693,0.165181,0.125937,0.129618,0.153659,0.562812,0.192012,0.178094,60394.900000,638233179064.077880,0.000000,106566464.375000,74633.000000,196562.500000,41261.093497,38731.001150,22459.750000,14500.500000,22588.500000,67476.200000,638277371633.860470,0.000000,153506594.250000,58984.000000,125984.500000,43807.609280,41935.462529,33083.500000,15809.750000,13925.500000,65552.400000,638265358328.475710,0.000000,240687370.375000,54640.000000,97181.500000,43991.890476,42310.965678,48141.500000,13674.500000,3714.000000,19.000000
0.224855,0.159710,0.189689,0.196986,0.151048,0.146449,0.555105,0.134742,0.111319,64275.500000,638257397459.173100,0.000000,71610847.125000,85794.500000,226683.500000,38239.554374,35060.194178,22727.500000,17787.500000,21326.000000,64561.200000,638259173249.995610,0.000000,180072820.625000,52646.500000,91854.500000,44395.246456,42902.652903,43436.500000,15531.500000,5925.250000,65630.700000,638265846770.379880,0.000000,196739080.000000,59661.500000,107010.000000,42211.395536,40287.517689,48857.750000,14032.000000,2640.250000,20.000000
0.287315,0.295079,0.286563,0.186508,0.204875,0.220372,0.621566,0.310437,0.060084,64192.200000,638256878619.229740,0.000000,234772434.375000,60627.000000,145150.500000,44516.327949,42475.287387,28443.750000,12688.000000,18351.500000,65336.400000,638264017108.632690,0.000000,263607299.500000,54311.000000,120737.500000,45873.523801,44154.659749,33359.000000,13713.750000,14811.250000,65527.800000,638265204928.529540,0.000000,382728922.375000,49816.500000,94846.000000,46364.175992,44839.362754,47653.500000,13345.500000,4527.250000,21.000000
0.478952,0.178031,0.201340,0.268315,0.142259,0.120287,0.426186,0.331291,0.226341,56830.252381,638186828404.635250,0.000000,88592501.250000,54913.500000,118130.500000,45194.843669,43587.736390,14922.500000,11125.500000,27887.000000,70357.000000,638295356286.931030,0.000000,95693430.250000,58076.000000,126134.500000,44006.380357,42255.875282,24096.250000,15611.000000,22634.250000,65645.700000,638265940573.356810,0.000000,274124053.750000,51334.000000,90880.500000,45135.391667,43640.018015,49300.000000,12338.000000,3896.000000,22.000000
